id,date,happy
1257,9/27/2019 18:54,0
1258,9/27/2019 18:54,0
1259,9/27/2019 18:54,0
1260,9/27/2019 18:54,0
1261,9/27/2019 18:54,0
1262,9/27/2019 18:54,0
1263,9/27/2019 18:54,0
1264,9/27/2019 18:54,0
1265,9/27/2019 18:54,0
1266,9/27/2019 18:54,0
1267,9/27/2019 18:54,0
1268,9/27/2019 18:54,0
1269,9/27/2019 18:54,0
1270,9/27/2019 18:54,0
1271,9/27/2019 18:54,0
1272,9/27/2019 18:54,0
1273,9/27/2019 18:54,0
1274,9/27/2019 18:54,0
1275,9/27/2019 18:54,0
1276,9/27/2019 18:54,0
1277,9/27/2019 18:54,0
1278,9/27/2019 18:54,0
1279,9/27/2019 18:54,0
1280,9/27/2019 18:54,0
1281,9/27/2019 18:54,0
1282,9/27/2019 18:54,0
1283,9/27/2019 18:54,0
1284,9/27/2019 18:54,0
1285,9/27/2019 18:54,0
1286,9/27/2019 18:54,0
1287,9/27/2019 18:54,0
1288,9/27/2019 18:54,0
1289,9/27/2019 18:54,0
1290,9/27/2019 18:54,0
1291,9/27/2019 18:55,0
1292,9/27/2019 18:55,0
1293,9/27/2019 18:55,0
1294,9/27/2019 18:55,0
1295,9/27/2019 18:55,0
1296,9/27/2019 18:55,0
1297,9/27/2019 18:55,0
1298,9/27/2019 18:55,0
1299,9/27/2019 18:55,0
1300,9/27/2019 18:55,0
1301,9/27/2019 18:55,0
1302,9/27/2019 18:55,0
1303,9/27/2019 18:55,0
1304,9/27/2019 18:55,0
1305,9/27/2019 18:55,0
1306,9/27/2019 18:55,0
1307,9/27/2019 18:55,0
1308,9/27/2019 18:55,0
1309,9/27/2019 18:55,0
1310,9/27/2019 18:55,0
1311,9/27/2019 18:55,0
1312,9/27/2019 18:55,0
1313,9/27/2019 18:55,0
1314,9/27/2019 18:55,0
1315,9/27/2019 18:55,0
1316,9/27/2019 18:55,0
1317,9/27/2019 18:55,0
1318,9/27/2019 18:55,0
1319,9/27/2019 18:55,0
1320,9/27/2019 18:55,0
1321,9/27/2019 18:55,0
1322,9/27/2019 18:55,0
1323,9/27/2019 18:55,0
1324,9/27/2019 18:55,0
1325,9/27/2019 18:55,0
1326,9/27/2019 18:55,0
